Yil,Marka,Model,Yakit,Sanziman,Km,Boya,Degisen,Kaput_Tavan,Fiyat,beygir,Tramer,Hafta
2015,RENAULT,FLUENCE,DIESEL,MANUAL,65046,0,0,0,54200,66.0,595,16
2015,BMW,X5,DIESEL,AUTOMATIC,80554,0,0,0,346500,160.0,0,19
2013,VOLKSWAGEN,GOLF,DIESEL,MANUAL,170056,1,1,0,50300,66.0,0,19
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,7279,0,0,0,78000,,0,15
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,67562,4,0,0,86600,77.0,7039,23
2015,AUDI,A3,DIESEL,AUTOMATIC,65517,0,0,0,96900,81.0,0,20
2015,RENAULT,FLUENCE,DIESEL,MANUAL,127597,1,0,0,46900,66.0,331,12
2016,FORD,FOCUS,DIESEL,AUTOMATIC,29493,1,4,0,65400,88.0,0,12
2011,CITROEN,C5,DIESEL,MANUAL,165000,0,0,1,41100,112.0,0,14
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,10569,0,0,0,78600,81.0,0,14
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,141992,0,0,0,59700,66.0,0,18
2013,RENAULT,FLUENCE,DIESEL,MANUAL,71956,3,0,0,41500,66.0,2923,11
2014,CITROEN,C_ELYSEE,DIESEL,MANUAL,88238,1,3,0,35200,68.0,5583,14
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,105575,0,0,0,40000,55.0,1098,23
2014,PEUGEOT,301,DIESEL,MANUAL,109835,0,0,0,37600,68.0,0,15
2015,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,61228,0,1,0,111200,110.0,1745,12
2012,RENAULT,FLUENCE,DIESEL,MANUAL,182430,0,0,0,35300,66.0,0,15
2016,VOLKSWAGEN,POLO,DIESEL,MANUAL,18779,0,0,0,54500,55.0,0,24
2003,RENAULT,LAGUNA_II,PETROL,AUTOMATIC,193292,7,2,0,20100,100.0,6521,22
2015,AUDI,A3,DIESEL,AUTOMATIC,48396,1,2,0,82200,,7476,12
2014,FORD,FOCUS,DIESEL,MANUAL,83955,2,0,0,56800,,2423,26
2013,RENAULT,FLUENCE,DIESEL,MANUAL,128340,2,0,0,37600,66.0,3873,11
2001,LAND ROVER,FREELANDER,PETROL,AUTOMATIC,10717,4,1,0,27800,,16042,16
2015,RENAULT,SYMBOL,DIESEL,MANUAL,81251,4,0,0,36100,55.0,5416,23
2014,RENAULT,SYMBOL,DIESEL,MANUAL,66738,9,0,0,30600,55.0,5627,9
2015,VOLKSWAGEN,GOLF,PETROL,AUTOMATIC,22270,0,0,0,90100,90.0,0,22
2013,FIAT,FIORINO,DIESEL,MANUAL,104533,2,1,0,32500,55.0,4582,21
2013,FORD,FOCUS,DIESEL,MANUAL,160907,0,2,0,46000,70.0,3421,11
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,87553,4,1,0,36100,68.0,2615,25
2013,RENAULT,CLIO_III,DIESEL,MANUAL,77564,1,2,0,35800,55.0,6021,11
2016,NISSAN,MICRA,PETROL,AUTOMATIC,10051,2,0,0,49800,59.0,0,22
2006,MAZDA,RX_8,PETROL,MANUAL,171558,0,0,0,39700,,0,10
2015,BMW,X3,PETROL,AUTOMATIC,3481,0,0,0,170100,170.0,0,11
2015,VOLKSWAGEN,POLO,DIESEL,MANUAL,49103,4,2,0,45100,55.0,10125,23
2012,BMW,1_Serisi,DIESEL,MANUAL,48612,0,0,0,75000,85.0,0,12
2014,FORD,TOURNEO,DIESEL,MANUAL,31675,0,1,0,38400,70.0,1214,10
2013,RENAULT,FLUENCE,DIESEL,MANUAL,172865,5,2,0,35000,66.0,0,9
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,204186,0,0,1,33700,55.0,0,17
2013,RENAULT,CLIO,DIESEL,MANUAL,62059,2,2,0,36000,55.0,6240,9
2014,RENAULT,CLIO,DIESEL,MANUAL,69614,0,1,0,41000,55.0,1591,24
2009,AUDI,A3,PETROL,AUTOMATIC,113767,1,0,0,58000,92.0,0,25
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,10041,0,1,0,77600,81.0,0,17
2013,RENAULT,FLUENCE,DIESEL,MANUAL,98805,2,0,0,38900,66.0,2871,11
2015,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,73176,0,0,0,117100,88.0,0,18
2002,PEUGEOT,307,PETROL,AUTOMATIC,150825,5,2,0,22800,110.0,3628,22
2015,DACIA,DUSTER,DIESEL,MANUAL,96682,0,0,0,48500,66.0,0,24
2014,HYUNDAI,ACCENT_BLUE,DIESEL,MANUAL,65830,3,2,0,39100,128.0,8530,18
2015,BMW,X1,PETROL,AUTOMATIC,12125,0,0,1,124800,105.0,0,15
2013,RENAULT,FLUENCE,DIESEL,MANUAL,155406,2,1,0,36800,66.0,5043,9
2008,RENAULT,MEGANE_II,DIESEL,AUTOMATIC,170330,5,1,0,26500,73.0,3925,15
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,90207,1,1,0,38100,55.0,2137,17
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,20666,2,0,0,180000,100.0,0,18
2015,BMW,X3,PETROL,AUTOMATIC,19408,1,1,0,160000,125.0,8493,11
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,131237,1,0,0,82200,77.0,1586,9
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,7772,0,0,0,82000,100.0,0,19
2013,BMW,3_Serisi,PETROL,AUTOMATIC,96559,0,0,0,91000,100.0,0,19
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,75753,0,0,0,44100,55.0,0,22
2012,RENAULT,FLUENCE,DIESEL,MANUAL,160393,5,0,0,35600,66.0,1298,16
2012,BMW,3_Serisi,DIESEL,AUTOMATIC,138500,0,0,0,104100,,5894,12
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,143888,3,2,1,44500,81.0,6685,23
2016,FIAT,LINEA,DIESEL,MANUAL,12447,0,0,0,44100,70.0,0,26
2014,FORD,FIESTA,PETROL,AUTOMATIC,52849,1,2,0,43800,77.0,3054,17
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,101659,4,1,0,66000,77.0,5225,25
2014,RENAULT,FLUENCE,DIESEL,MANUAL,80282,2,1,0,43100,66.0,6857,12
2013,FIAT,LINEA,DIESEL,MANUAL,124711,3,1,0,33100,70.0,1135,25
2005,RENAULT,MEGANE_II,PETROL,AUTOMATIC,202671,5,1,0,25600,84.0,5462,15
2015,RENAULT,SYMBOL,DIESEL,MANUAL,93238,0,0,0,38400,55.0,0,17
2014,FORD,C_MAX,DIESEL,MANUAL,118613,4,0,2,63100,85.0,0,21
2016,BMW,1_Serisi,DIESEL,AUTOMATIC,11430,0,0,0,118500,116.0,0,15
2015,FIAT,DUCATO,DIESEL,MANUAL,2237,0,0,0,61100,96.0,0,12
2016,MERCEDES_BENZ,A_SERISI,DIESEL,AUTOMATIC,10129,0,3,0,116000,80.0,0,19
2015,HYUNDAI,ACCENT_BLUE,DIESEL,AUTOMATIC,46587,0,0,0,53000,100.0,0,14
2014,MERCEDES_BENZ,CLA_SERISI,DIESEL,AUTOMATIC,68306,0,0,0,124000,80.0,0,16
2013,RENAULT,FLUENCE,DIESEL,MANUAL,101373,2,0,0,38700,66.0,5535,11
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,58504,3,0,0,53800,81.0,1816,23
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,188837,1,0,1,59200,77.0,8360,12
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,64794,0,0,0,53100,,0,25
2015,RENAULT,CLIO_IV,DIESEL,AUTOMATIC,78950,2,2,0,52700,,1600,17
2016,RENAULT,CLIO,DIESEL,MANUAL,12775,0,0,0,48300,55.0,0,24
2012,HYUNDAI,I20,PETROL,MANUAL,72926,4,3,0,26500,62.0,3140,25
2015,RENAULT,FLUENCE,DIESEL,AUTOMATIC,62783,4,0,0,53400,81.0,3289,10
2014,RENAULT,CLIO,DIESEL,MANUAL,72251,0,0,0,42400,55.0,320,25
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,126377,1,0,0,67800,105.0,0,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,71642,3,0,0,37500,66.0,1176,21
2000,FIAT,MAREA,PETROL,MANUAL,215725,0,0,0,12000,103.0,4388,10
2011,HYUNDAI,MATRIX,DIESEL,MANUAL,122725,2,0,0,24000,81.0,889,10
2013,RENAULT,CLIO,DIESEL,MANUAL,130546,0,0,1,36100,75.0,0,15
2015,FORD,FIESTA,DIESEL,MANUAL,59347,3,0,1,45700,55.0,0,23
2015,AUDI,A4,DIESEL,AUTOMATIC,23322,0,0,0,131700,110.0,0,18
2015,RENAULT,MEGANE_IV,DIESEL,MANUAL,39218,2,0,0,51700,66.0,3109,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,42799,3,0,0,36300,55.0,2671,14
2013,RENAULT,FLUENCE,DIESEL,MANUAL,194499,2,0,0,35000,66.0,7889,11
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,112657,2,1,0,58200,77.0,885,15
2013,RENAULT,FLUENCE,DIESEL,MANUAL,193042,0,0,0,37500,66.0,0,17
2013,BMW,3_Serisi,PETROL,AUTOMATIC,56826,0,0,0,93300,100.0,0,25
2013,AUDI,A4,DIESEL,AUTOMATIC,102810,7,0,1,92400,110.0,6070,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,25859,1,1,0,38500,66.0,4832,15
2014,FIAT,DOBLO,DIESEL,MANUAL,93307,0,0,0,37300,77.0,0,16
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,20530,0,0,0,180100,100.0,2909,12
2014,TOYOTA,COROLLA,DIESEL,AUTOMATIC,90035,0,0,0,61600,66.0,6673,25
2008,OPEL,CORSA,DIESEL,AUTOMATIC,104950,6,1,0,32700,66.0,0,25
2014,FIAT,LINEA,DIESEL,MANUAL,99671,3,0,0,40100,70.0,2466,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,81617,0,1,0,51000,66.0,6856,22
2016,RENAULT,TALISMAN,DIESEL,AUTOMATIC,26922,0,0,2,104500,96.0,0,21
2016,BMW,5_Serisi,PETROL,AUTOMATIC,26183,0,0,1,180800,125.0,0,16
2016,RENAULT,CLIO_IV,PETROL,MANUAL,15770,0,0,0,42200,54.0,0,17
2015,RENAULT,FLUENCE,DIESEL,AUTOMATIC,61104,3,0,0,53000,81.0,0,15
2016,NISSAN,MICRA,PETROL,AUTOMATIC,9978,0,0,0,45800,59.0,0,12
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,71605,3,1,0,49100,,3406,25
2013,RENAULT,CLIO,DIESEL,MANUAL,208600,2,0,0,31200,55.0,0,12
2004,BMW,5_Serisi,PETROL,AUTOMATIC,101335,8,1,0,61700,125.0,600,16
2014,CITROEN,C_ELYSEE,DIESEL,MANUAL,141455,1,0,0,31900,68.0,0,16
2013,RENAULT,CLIO_III,DIESEL,MANUAL,124478,4,0,1,33800,55.0,1727,10
2013,HYUNDAI,I20,DIESEL,MANUAL,83700,3,1,0,33800,66.0,0,15
2000,VOLKSWAGEN,BORA,DIESEL,AUTOMATIC,225738,0,0,0,20000,66.0,0,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,121123,3,3,0,33700,55.0,8166,14
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,16006,0,0,0,82400,66.0,0,21
2015,FORD,FOCUS,DIESEL,MANUAL,66307,3,1,0,59300,70.0,9684,21
2015,RENAULT,SYMBOL,DIESEL,MANUAL,127538,1,0,0,36000,55.0,405,25
2015,RENAULT,SYMBOL,DIESEL,MANUAL,112386,1,1,0,37500,66.0,2008,23
2009,SKODA,FABIA,PETROL,MANUAL,111125,1,0,0,27000,51.0,0,15
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,37733,0,0,0,82600,100.0,0,16
2015,RENAULT,SYMBOL,DIESEL,MANUAL,47856,0,1,1,37100,66.0,778,18
2015,SKODA,OCTAVIA,DIESEL,AUTOMATIC,51837,2,0,1,70600,77.0,0,11
2014,AUDI,A4,DIESEL,AUTOMATIC,61843,4,0,0,109600,130.0,6647,9
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,62402,1,0,0,43900,55.0,1284,21
2013,TOYOTA,YARIS,DIESEL,AUTOMATIC,101778,3,0,0,46000,66.0,143,19
2015,FORD,TRANSIT,DIESEL,MANUAL,53363,2,0,0,52200,70.0,281,19
2014,RENAULT,CLIO,DIESEL,MANUAL,51057,0,2,0,41400,55.0,1856,22
2012,FORD,TRANSIT,DIESEL,MANUAL,85135,0,0,0,34500,92.0,0,25
2009,PEUGEOT,207,PETROL,AUTOMATIC,132500,2,0,0,31800,120.0,0,17
2013,OPEL,ASTRA,DIESEL,MANUAL,130112,8,0,0,46300,70.0,0,18
2011,BMW,5_Serisi,DIESEL,AUTOMATIC,122649,1,0,1,142000,135.0,8367,19
2012,PEUGEOT,RCZ,PETROL,AUTOMATIC,55434,1,2,0,59800,115.0,8505,11
2012,HYUNDAI,ACCENT_BLUE,PETROL,AUTOMATIC,82031,5,0,1,40000,80.0,1010,15
2015,SKODA,SUPERB,DIESEL,AUTOMATIC,87203,5,1,0,81500,77.0,10342,18
2016,RENAULT,FLUENCE,DIESEL,AUTOMATIC,59126,2,0,0,59800,81.0,796,26
2014,FIAT,DOBLO,DIESEL,MANUAL,157289,3,1,0,40900,77.0,4126,18
2013,RENAULT,FLUENCE,DIESEL,MANUAL,133352,6,0,0,42500,66.0,3999,17
2013,DACIA,LODGY,DIESEL,MANUAL,93991,0,4,0,33100,66.0,10058,12
2013,FIAT,LINEA,DIESEL,MANUAL,119960,5,0,0,28100,70.0,2217,11
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,101818,2,0,0,49500,,1980,25
2012,HYUNDAI,ACCENT_ERA,DIESEL,MANUAL,120394,0,1,0,27600,81.0,4239,10
2013,RENAULT,CLIO,DIESEL,MANUAL,183103,0,0,0,33500,55.0,0,12
2016,NISSAN,MICRA,PETROL,AUTOMATIC,15022,1,0,0,45100,59.0,0,12
2013,RENAULT,MEGANE_III,DIESEL,AUTOMATIC,115550,5,0,0,40500,81.0,1437,9
2014,HYUNDAI,I20,DIESEL,MANUAL,53000,2,0,0,45000,90.0,808,12
2013,FORD,FOCUS,DIESEL,MANUAL,79853,2,1,0,49600,70.0,0,14
2013,VOLKSWAGEN,TRANSPORTER,DIESEL,MANUAL,137729,0,0,0,43500,75.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,99476,1,0,0,43700,81.0,844,10
2015,FIAT,LINEA,DIESEL,MANUAL,50339,0,0,0,39800,70.0,971,22
2015,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,97566,1,0,0,81500,77.0,1538,25
2015,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,72974,0,0,0,82700,77.0,0,24
2004,PEUGEOT,206,PETROL,AUTOMATIC,116027,3,4,0,23300,,0,23
2015,BMW,1_Serisi,DIESEL,AUTOMATIC,45532,0,0,0,106300,85.0,0,24
2013,RENAULT,MEGANE,DIESEL,MANUAL,162750,1,0,0,39800,66.0,995,22
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,110410,8,0,0,74000,77.0,620,22
2013,FIAT,LINEA,DIESEL,MANUAL,112958,0,1,0,32600,70.0,1989,12
2015,OPEL,ASTRA,DIESEL,MANUAL,114829,0,0,0,56500,100.0,0,14
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,15029,0,0,0,83100,66.0,459,22
2010,LAND ROVER,FREELANDER,DIESEL,AUTOMATIC,166932,4,1,0,81000,118.0,21135,25
2013,FIAT,FIORINO,DIESEL,MANUAL,101616,2,1,0,34500,55.0,2308,15
2015,RENAULT,SYMBOL,DIESEL,MANUAL,103384,0,0,0,36300,66.0,478,12
2014,RENAULT,CLIO,DIESEL,MANUAL,75697,1,0,0,41600,55.0,501,22
2016,RENAULT,FLUENCE,DIESEL,AUTOMATIC,19988,0,0,0,62900,,0,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,72956,3,1,0,33000,55.0,11294,14
2014,RENAULT,CLIO,DIESEL,MANUAL,69113,2,1,0,37900,55.0,3771,22
2014,HYUNDAI,ACCENT_BLUE,DIESEL,AUTOMATIC,101982,1,0,0,45600,94.0,730,18
2014,FORD,FIESTA,DIESEL,MANUAL,157330,0,0,0,39400,55.0,0,21
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,93198,1,0,0,42200,55.0,1092,12
2012,RENAULT,CLIO,DIESEL,MANUAL,123008,0,1,0,30000,75.0,1226,12
2015,BMW,3_Serisi,PETROL,AUTOMATIC,8471,1,2,0,131000,125.0,6734,16
2016,BMW,4_Serisi,PETROL,AUTOMATIC,17586,0,0,0,174000,100.0,12327,24
2015,BMW,5_Serisi,PETROL,AUTOMATIC,88412,0,1,0,143000,125.0,4013,12
2015,RENAULT,MEGANE_III,DIESEL,MANUAL,51154,3,1,0,50500,66.0,9972,18
2016,HYUNDAI,I20,DIESEL,MANUAL,19315,1,1,0,46700,66.0,0,15
2015,RENAULT,SYMBOL,DIESEL,MANUAL,74368,2,0,0,36500,55.0,1725,10
2014,RENAULT,SYMBOL,DIESEL,MANUAL,83001,2,0,1,33700,55.0,1048,12
2011,MINI,COOPER,PETROL,AUTOMATIC,103115,0,0,0,72000,135.0,0,19
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,53054,3,2,0,37900,55.0,4020,19
2013,RENAULT,FLUENCE,DIESEL,MANUAL,129859,4,0,0,37000,66.0,4095,10
2011,AUDI,A3,PETROL,AUTOMATIC,56777,3,2,0,65600,92.0,12135,25
2014,FORD,FIESTA,DIESEL,MANUAL,58285,2,2,0,39200,55.0,0,14
2013,OPEL,CORSA,DIESEL,MANUAL,130160,7,0,0,33000,55.0,3462,19
2013,RENAULT,FLUENCE,DIESEL,MANUAL,106321,2,0,0,39500,66.0,2486,10
2015,RENAULT,SYMBOL,DIESEL,MANUAL,92590,5,1,0,36000,66.0,4983,21
2008,FIAT,LINEA,DIESEL,AUTOMATIC,235026,4,0,0,23600,66.0,0,12
2014,FORD,FOCUS,PETROL,AUTOMATIC,36556,2,0,0,53100,92.0,0,12
2015,RENAULT,CLIO,DIESEL,MANUAL,59964,1,0,0,47000,55.0,612,12
2014,VOLKSWAGEN,POLO,DIESEL,AUTOMATIC,43219,4,2,0,51500,66.0,7101,19
2014,TOYOTA,COROLLA,DIESEL,AUTOMATIC,44839,2,1,0,60200,66.0,4140,14
2013,RENAULT,FLUENCE,DIESEL,MANUAL,114671,2,2,0,35200,66.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,87104,1,0,0,37800,55.0,260,9
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,148753,6,1,0,52700,77.0,13995,12
2011,SKODA,FABIA,DIESEL,MANUAL,189879,3,1,0,28000,66.0,1175,24
2016,SKODA,RAPID,DIESEL,AUTOMATIC,11859,1,0,0,73000,66.0,280,18
2013,BMW,3_Serisi,PETROL,AUTOMATIC,80084,1,0,1,87900,,0,12
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,153710,3,0,0,60000,77.0,5513,10
2012,BMW,5_Serisi,DIESEL,AUTOMATIC,107050,2,1,0,163000,135.0,9319,24
2014,PEUGEOT,301,DIESEL,MANUAL,68792,2,0,0,37500,68.0,0,15
2012,KIA,SPORTAGE,DIESEL,AUTOMATIC,58399,0,0,0,87500,135.0,0,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,76404,1,1,0,39100,66.0,4797,9
2013,FORD,RANGER,DIESEL,AUTOMATIC,44782,5,0,0,50000,110.0,3618,16
2012,RENAULT,CLIO_IV,DIESEL,MANUAL,201583,2,0,0,31900,55.0,295,17
2013,VOLKSWAGEN,GOLF,DIESEL,MANUAL,169120,1,0,0,53200,66.0,0,15
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,8871,0,0,0,69700,100.0,0,17
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,104582,0,0,1,73100,77.0,494,17
2014,VOLKSWAGEN,TRANSPORTER,DIESEL,MANUAL,56588,1,0,0,56300,75.0,0,12
2014,FORD,TOURNEO,DIESEL,MANUAL,42955,0,0,0,42200,,0,22
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,108537,0,0,0,39800,55.0,0,17
2013,FORD,FOCUS,DIESEL,MANUAL,148847,0,0,0,50500,70.0,0,11
2014,ALFA ROMEO,Giulietta,DIESEL,MANUAL,122944,1,1,0,48200,77.0,0,14
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,32314,4,0,0,42500,55.0,1676,21
2016,MERCEDES_BENZ,GLA_SERISI,DIESEL,AUTOMATIC,20280,0,0,0,169200,80.0,0,21
2013,RENAULT,MEGANE_III,DIESEL,AUTOMATIC,159473,1,0,1,44100,81.0,0,18
2016,OPEL,CORSA,PETROL,AUTOMATIC,9939,0,0,0,51900,66.0,0,15
2015,VOLKSWAGEN,JETTA,DIESEL,MANUAL,80158,3,2,0,65100,77.0,6624,21
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,162586,2,1,1,34600,55.0,1041,23
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,115657,0,1,0,37700,55.0,4446,19
2013,DACIA,LODGY,DIESEL,MANUAL,72652,0,2,1,34900,66.0,3741,10
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,139861,6,0,0,66500,77.0,0,14
2015,PEUGEOT,301,DIESEL,MANUAL,87227,2,0,0,38500,68.0,971,15
2016,SKODA,OCTAVIA,DIESEL,AUTOMATIC,27873,2,2,0,79600,81.0,0,14
2015,BMW,2_Serisi,PETROL,AUTOMATIC,34769,0,0,0,97600,100.0,0,25
2014,RENAULT,FLUENCE,DIESEL,MANUAL,97100,3,4,0,40700,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,87875,3,0,0,37000,66.0,10245,10
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,154838,3,1,0,56500,77.0,0,17
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,97071,6,0,1,56500,77.0,7696,12
2013,FIAT,LINEA,DIESEL,MANUAL,119454,0,0,0,34400,70.0,122,18
2013,RENAULT,FLUENCE,DIESEL,MANUAL,73160,5,2,0,38100,66.0,0,9
2012,RENAULT,FLUENCE,DIESEL,MANUAL,171588,5,1,0,33600,66.0,2903,15
2013,RENAULT,SYMBOL,DIESEL,MANUAL,151754,0,0,0,31000,55.0,0,11
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,74308,0,2,0,38500,55.0,3818,11
2014,TOYOTA,COROLLA,DIESEL,AUTOMATIC,126201,3,3,0,53300,66.0,12092,17
2013,RENAULT,CLIO_III,DIESEL,MANUAL,62084,0,0,0,38000,55.0,0,10
2016,MERCEDES_BENZ,CLA_SERISI,PETROL,AUTOMATIC,16945,0,0,0,140000,115.0,681,18
2014,RENAULT,CLIO,DIESEL,AUTOMATIC,67796,0,0,0,53500,66.0,2647,22
2014,TOYOTA,COROLLA,PETROL,MANUAL,49195,5,0,0,44100,,250,16
2013,FORD,TRANSIT,DIESEL,MANUAL,43277,4,0,0,40100,114.0,2884,12
2014,BMW,3_Serisi,DIESEL,AUTOMATIC,73382,3,1,0,126500,135.0,4491,15
2011,PEUGEOT,207,PETROL,AUTOMATIC,71370,0,0,0,47300,88.0,368,16
2013,RENAULT,CLIO_III,DIESEL,MANUAL,83532,1,1,0,37800,55.0,0,14
2015,RENAULT,FLUENCE,DIESEL,MANUAL,87604,5,0,0,49000,66.0,3167,16
2009,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,186976,0,0,0,54100,103.0,0,17
2016,FORD,FOCUS,DIESEL,MANUAL,33441,5,2,1,64300,70.0,0,21
2011,AUDI,A5,DIESEL,AUTOMATIC,151931,1,0,0,112500,105.0,4109,9
2012,MINI,COUNTRYMAN,PETROL,AUTOMATIC,38864,5,0,0,68000,90.0,21972,25
2016,OPEL,CORSA,PETROL,AUTOMATIC,14987,2,0,0,49300,66.0,750,16
2012,RENAULT,CLIO_III,DIESEL,MANUAL,74835,1,0,0,44800,66.0,408,21
2013,RENAULT,SYMBOL,DIESEL,MANUAL,149088,2,2,0,30600,,8954,25
2016,PEUGEOT,301,DIESEL,MANUAL,33547,0,0,1,44200,68.0,0,10
2009,SUBARU,IMPREZA,PETROL,AUTOMATIC,164191,0,0,0,30700,79.0,7117,19
2012,CHEVROLET,AVEO,DIESEL,MANUAL,87053,3,0,0,28600,55.0,0,23
2016,VOLKSWAGEN,POLO,DIESEL,MANUAL,29323,2,0,0,52000,55.0,0,21
2016,RENAULT,CLIO_IV,DIESEL,MANUAL,46508,1,0,0,55500,66.0,0,21
2005,PEUGEOT,307,PETROL,AUTOMATIC,227288,0,0,0,24000,110.0,995,25
2012,RENAULT,FLUENCE,DIESEL,MANUAL,164754,1,0,0,36500,66.0,560,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,51951,1,1,0,37900,66.0,1155,15
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,54309,3,0,0,78200,77.0,1915,18
2013,FORD,TRANSIT,DIESEL,MANUAL,108799,0,1,0,52000,100.0,0,24
2016,NISSAN,MICRA,PETROL,AUTOMATIC,11886,0,0,0,50700,59.0,0,23
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,61460,2,2,0,55000,81.0,3662,21
2013,RENAULT,SYMBOL,DIESEL,MANUAL,120764,2,0,0,33800,66.0,0,14
2016,HYUNDAI,I20,DIESEL,MANUAL,39933,0,1,0,48000,66.0,1162,17
2014,AUDI,A3,DIESEL,AUTOMATIC,74345,3,0,0,87100,81.0,0,19
2016,RENAULT,TALISMAN,DIESEL,AUTOMATIC,44641,0,0,0,104000,96.0,0,24
2016,MERCEDES_BENZ,A_SERISI,DIESEL,AUTOMATIC,12917,1,0,0,124300,80.0,0,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,43595,7,0,0,35900,66.0,5498,10
2013,RENAULT,CLIO_III,DIESEL,MANUAL,95916,1,0,0,35900,55.0,751,11
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,54051,0,0,0,43800,55.0,372,17
2013,RENAULT,FLUENCE,DIESEL,MANUAL,136391,2,0,0,38500,66.0,0,11
2016,NISSAN,MICRA,PETROL,AUTOMATIC,14758,0,0,0,50400,59.0,0,23
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,22082,0,0,0,191000,100.0,0,25
2013,RENAULT,CLIO_III,DIESEL,MANUAL,78834,2,3,0,35100,55.0,5798,11
2012,FORD,TRANSIT,DIESEL,MANUAL,88844,0,0,0,43100,114.0,0,11
2012,RENAULT,CLIO_IV,DIESEL,MANUAL,186630,3,0,0,32600,55.0,518,22
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,35112,5,1,0,47200,55.0,1467,16
2012,RENAULT,FLUENCE,DIESEL,MANUAL,246053,0,0,0,35500,66.0,0,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,73940,1,1,0,36600,66.0,1860,12
2015,BMW,X5,DIESEL,AUTOMATIC,70344,0,0,0,335000,160.0,2481,15
2015,RENAULT,FLUENCE,DIESEL,MANUAL,89062,0,0,0,52200,66.0,3106,17
2015,PEUGEOT,301,DIESEL,MANUAL,89430,1,2,1,36000,68.0,7546,17
2011,DACIA,SANDERO,DIESEL,MANUAL,59896,4,1,1,26800,70.0,0,11
2015,RENAULT,CLIO,DIESEL,MANUAL,71505,0,1,0,41600,55.0,2404,19
