Yil,Marka,Model,Yakit,Sanziman,Km,Boya,Degisen,Kaput_Tavan,Fiyat,beygir,Tramer,Hafta
2014,HYUNDAI,I20,PETROL,MANUAL,49721,0,0,1,45600,61,0,17
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,31013,0,0,0,44800,55,0,17
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,35725,0,0,0,44400,55,0,17
2015,FORD,TOURNEO,DIESEL,MANUAL,24437,0,0,0,44100,70,0,17
2013,RENAULT,MEGANE_III,DIESEL,AUTOMATIC,150333,1,0,0,43500,81,0,17
2012,VOLKSWAGEN,GOLF,DIESEL,MANUAL,165030,4,0,0,41100,66,0,17
2013,FORD,FOCUS,DIESEL,MANUAL,90352,3,2,0,50200,85,5491,17
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,29862,0,0,0,43800,55,0,17
2013,RENAULT,MEGANE_III,DIESEL,AUTOMATIC,144185,3,0,0,44000,81,10415,17
2008,CHEVROLET,CAPTIVA,DIESEL,AUTOMATIC,206426,1,1,0,48100,110,8172,17
2014,RENAULT,FLUENCE,DIESEL,MANUAL,103947,3,0,0,46600,66,1180,17
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,90426,1,2,0,45900,81,5154,17
2014,RENAULT,FLUENCE,DIESEL,MANUAL,101127,2,0,0,47000,66,1318,17
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,152357,0,0,0,44400,81,0,17
2016,NISSAN,MICRA,PETROL,AUTOMATIC,2277,0,0,0,48500,59,0,17
2016,NISSAN,MICRA,PETROL,AUTOMATIC,1472,0,0,0,48000,59,0,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,95192,7,0,0,48000,66,3892,17
2014,RENAULT,FLUENCE,DIESEL,MANUAL,120064,0,0,0,44800,66,0,17
2014,FORD,FIESTA,PETROL,AUTOMATIC,46158,0,0,0,49100,77,0,17
2016,RENAULT,CLIO_IV,DIESEL,MANUAL,42520,0,0,0,47700,55,1037,17
2016,RENAULT,CLIO_IV,DIESEL,MANUAL,17236,3,0,0,50400,55,2016,17
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,48794,0,0,0,49100,55,0,17
2013,DACIA,DUSTER,DIESEL,MANUAL,147320,0,0,0,46500,81,1943,17
2013,VOLKSWAGEN,GOLF,DIESEL,MANUAL,246276,2,2,0,43500,66,0,17
2016,HYUNDAI,I20,DIESEL,MANUAL,39933,0,1,0,48000,66,1162,17
2012,FORD,FOCUS,DIESEL,MANUAL,108665,4,1,0,48100,85,2448,17
2014,FIAT,500L,DIESEL,MANUAL,64073,5,0,0,46600,62,0,17
2016,RENAULT,CLIO_IV,DIESEL,MANUAL,21906,2,0,0,46100,55,0,17
2014,RENAULT,CLIO_IV,DIESEL,AUTOMATIC,143879,0,0,0,47300,66,1902,17
2016,DACIA,SANDERO,DIESEL,MANUAL,10620,0,0,0,50600,66,0,17
2013,DACIA,DUSTER,DIESEL,MANUAL,110675,2,0,0,49000,81,531,17
2016,RENAULT,CLIO_IV,DIESEL,MANUAL,32991,0,0,0,46100,55,0,17
2014,RENAULT,FLUENCE,DIESEL,MANUAL,34579,2,0,0,46800,66,3677,17
2015,FORD,COURIER,DIESEL,MANUAL,46813,2,1,0,51500,70,4936,17
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,96131,2,0,0,48000,81,8409,17
2016,HYUNDAI,I20,DIESEL,MANUAL,20124,0,0,0,50200,66,0,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,69455,2,2,0,47600,66,3187,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,73048,2,2,0,51100,66,2890,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,186326,4,0,0,52000,66,9339,17
2013,FORD,FOCUS,DIESEL,MANUAL,69027,4,2,0,50900,70,1621,17
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,69397,3,0,0,47500,81,9578,17
2016,RENAULT,CLIO_IV,DIESEL,MANUAL,4861,0,0,0,54000,55,0,17
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,31260,3,2,0,51000,81,2435,17
2016,OPEL,CORSA,PETROL,AUTOMATIC,22615,0,0,0,50500,66,0,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,48925,3,2,0,49800,66,7208,17
2013,VOLKSWAGEN,GOLF,DIESEL,MANUAL,239333,1,0,0,47700,66,1571,17
2015,VOLKSWAGEN,POLO,DIESEL,AUTOMATIC,120987,2,0,0,55400,66,0,17
2016,HYUNDAI,I20,DIESEL,MANUAL,3208,0,0,0,52500,66,0,17
2016,HYUNDAI,I20,DIESEL,MANUAL,8726,0,0,0,52000,66,0,17
2013,FORD,FOCUS,DIESEL,MANUAL,139972,2,0,1,51600,70,0,17
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,97903,3,0,0,50800,81,2136,17
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,54046,2,0,0,48700,81,0,17
2015,VOLKSWAGEN,POLO,DIESEL,MANUAL,32230,0,0,0,49600,55,0,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,71835,1,1,0,48900,66,1798,17
2016,RENAULT,CLIO_IV,DIESEL,MANUAL,39008,0,1,0,49100,55,3263,17
2012,VOLKSWAGEN,GOLF,DIESEL,MANUAL,135921,4,2,0,48100,77,7639,17
2015,RENAULT,CLIO_IV,DIESEL,AUTOMATIC,84318,5,0,0,51500,66,2382,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,89062,0,0,0,52200,66,3106,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,75875,1,0,0,53600,66,556,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,73017,1,0,0,52000,66,338,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,49775,2,0,0,53400,66,1916,17
2015,RENAULT,CLIO_IV,DIESEL,AUTOMATIC,78950,2,2,0,52700,,1600,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,160998,1,1,0,54600,66,6455,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,76527,0,0,0,54100,66,676,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,45449,1,1,0,50200,66,0,17
2015,FORD,FOCUS,DIESEL,MANUAL,101248,4,0,0,55500,70,9525,17
2013,TOYOTA,AURIS,DIESEL,AUTOMATIC,122115,3,0,0,54900,66,2101,17
2013,PEUGEOT,508,DIESEL,AUTOMATIC,63076,4,3,0,54200,84,9025,17
2015,FORD,COURIER,DIESEL,MANUAL,55534,0,0,0,54100,70,0,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,207301,1,0,0,52600,66,371,17
2016,VOLKSWAGEN,POLO,DIESEL,MANUAL,31662,0,0,0,52100,55,0,17
2015,RENAULT,MEGANE_III,DIESEL,MANUAL,41327,4,1,0,50700,66,0,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,68930,0,0,0,55000,66,0,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,62392,0,0,0,54900,66,0,17
2016,OPEL,CORSA,PETROL,AUTOMATIC,2934,0,0,0,54500,66,0,17
2016,OPEL,ASTRA,PETROL,MANUAL,16277,0,0,0,53500,85,0,17
2016,FORD,TOURNEO,DIESEL,MANUAL,26645,0,2,0,52700,70,3926,17
2016,VOLKSWAGEN,POLO,DIESEL,MANUAL,25759,0,0,0,52100,55,0,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,54282,1,0,0,51400,66,1229,17
2014,FIAT,500L,DIESEL,MANUAL,31947,0,0,0,50000,62,0,17
2014,TOYOTA,COROLLA,DIESEL,AUTOMATIC,126201,3,3,0,53300,66,12092,17
2015,RENAULT,MEGANE_III,DIESEL,MANUAL,65283,2,0,0,53000,66,2555,17
2016,VOLKSWAGEN,POLO,DIESEL,MANUAL,15679,0,0,1,53000,55,0,17
2016,HYUNDAI,I20,PETROL,AUTOMATIC,31198,0,0,1,55200,73,0,17
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,35606,3,0,0,53100,81,739,17
2015,DACIA,DUSTER,DIESEL,MANUAL,68662,2,1,0,53100,81,4557,17
2016,FORD,TOURNEO,DIESEL,MANUAL,23533,1,1,2,53000,70,3414,17
2015,RENAULT,FLUENCE,DIESEL,MANUAL,47840,0,0,0,50700,66,807,17
2014,TOYOTA,AURIS,DIESEL,AUTOMATIC,77540,0,2,0,56100,66,9692,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,162979,1,1,0,55400,66,1197,17
2016,VOLKSWAGEN,POLO,DIESEL,MANUAL,36000,0,0,0,53100,75,0,17
2011,PEUGEOT,508,DIESEL,AUTOMATIC,48685,3,0,0,58900,84,2565,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,166461,3,0,0,55900,66,0,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,165685,1,0,0,56500,66,366,17
2015,RENAULT,MEGANE_III,DIESEL,MANUAL,51205,1,0,0,54800,66,1058,17
2013,VOLKSWAGEN,GOLF,DIESEL,MANUAL,157572,0,0,0,53500,66,0,17
2015,RENAULT,MEGANE_III,DIESEL,MANUAL,45740,2,0,0,53100,66,0,17
2014,PEUGEOT,508,DIESEL,AUTOMATIC,53246,7,2,0,60500,84,10812,17
2015,RENAULT,MEGANE_III,DIESEL,MANUAL,59321,1,0,0,54400,66,534,17
2013,FORD,FOCUS,DIESEL,MANUAL,125967,1,0,0,58100,,0,17
2015,RENAULT,MEGANE_III,DIESEL,MANUAL,37103,2,0,0,54900,66,311,17
2014,FORD,FOCUS,DIESEL,MANUAL,92652,0,0,0,55700,70,0,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,124068,1,0,0,56600,66,6199,17
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,154838,3,1,0,56500,77,0,17
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,137147,4,1,0,56000,77,5675,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,132488,0,0,0,58500,66,2187,17
2014,RENAULT,LATITUDE,DIESEL,AUTOMATIC,44565,6,0,0,60200,81,5453,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,131938,0,0,0,58500,66,1868,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,122209,0,0,0,59700,66,1070,17
2013,PEUGEOT,508,DIESEL,AUTOMATIC,59579,3,1,0,57200,84,0,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,117715,0,0,0,62000,66,0,17
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,87701,1,0,1,59500,66,9000,17
2015,TOYOTA,COROLLA,DIESEL,AUTOMATIC,56886,5,1,0,59100,66,6983,17
2015,RENAULT,FLUENCE,DIESEL,AUTOMATIC,80591,0,0,0,61000,81,952,17
2015,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,34403,3,1,0,60000,81,0,17
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,154149,0,3,0,59700,77,0,17
2016,FORD,FOCUS,DIESEL,MANUAL,21269,1,3,0,59300,70,15846,17
2016,RENAULT,CLIO_IV,DIESEL,AUTOMATIC,5152,0,0,0,68300,66,0,17
2015,VOLKSWAGEN,JETTA,DIESEL,MANUAL,83103,2,1,0,62600,77,0,17
2015,RENAULT,FLUENCE,DIESEL,AUTOMATIC,69258,0,0,0,62400,81,2041,17
2015,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,104610,0,0,0,61300,81,929,17
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,78328,8,0,0,61000,77,1164,17
2013,FORD,MONDEO,DIESEL,AUTOMATIC,70440,4,1,1,61000,120,0,17
2015,TOYOTA,COROLLA,DIESEL,AUTOMATIC,48187,2,1,0,60500,66,5138,17
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,110309,4,0,0,62300,77,4658,17
2013,VOLKSWAGEN,GOLF,PETROL,MANUAL,60258,0,0,1,66000,90,0,17
2012,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,178950,4,1,1,64500,77,20341,17
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,88450,4,4,0,66000,77,20734,17
2014,RENAULT,LATITUDE,DIESEL,AUTOMATIC,46296,0,0,0,63100,81,0,17
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,71877,5,0,1,63900,77,1954,17
2015,RENAULT,MEGANE_III,DIESEL,AUTOMATIC,64500,0,0,0,62500,81,0,17
2012,CHEVROLET,CAPTIVA,DIESEL,AUTOMATIC,146243,0,1,0,63100,120,13945,17
2016,RENAULT,FLUENCE,DIESEL,AUTOMATIC,19257,0,3,0,64500,81,0,17
2016,CITROEN,C4_CACTUS,DIESEL,AUTOMATIC,20251,0,1,0,64300,68,4193,17
2015,TOYOTA,COROLLA,DIESEL,AUTOMATIC,49225,2,0,0,63500,66,3014,17
2012,VOLKSWAGEN,PASSAT,DIESEL,MANUAL,122620,3,1,0,66300,77,2350,17
2015,TOYOTA,COROLLA,DIESEL,AUTOMATIC,47617,0,0,1,66100,66,0,17
2016,FORD,FOCUS,DIESEL,MANUAL,34339,3,0,0,67000,70,0,17
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,100034,0,1,0,67600,77,3423,17
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,105676,2,0,0,66400,77,2023,17
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,91737,0,0,1,67200,105,0,17
2014,NISSAN,QASHQAI,DIESEL,MANUAL,70213,0,0,0,73000,81,24000,17
2016,RENAULT,MEGANE_IV,DIESEL,MANUAL,18001,3,1,0,68800,81,0,17
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,47809,2,4,0,69400,77,26943,17
2013,VOLKSWAGEN,PASSAT,PETROL,MANUAL,84205,0,1,1,72000,90,2747,17
2015,FORD,MONDEO,PETROL,AUTOMATIC,32030,5,1,0,70700,118,0,17
2013,BMW,3_Serisi,PETROL,AUTOMATIC,89430,1,0,0,69500,100,0,17
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,28433,2,0,0,69500,100,0,17
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,50964,2,2,0,70600,77,21912,17
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,104582,0,0,1,73100,77,494,17
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,9752,0,0,0,70700,66,0,17
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,117019,4,1,0,74500,77,725,17
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,21343,0,0,0,73800,100,0,17
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,26548,0,0,0,73600,100,0,17
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,23936,0,0,0,73000,100,0,17
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,75205,2,0,0,76000,77,1048,17
2014,VOLKSWAGEN,PASSAT,PETROL,AUTOMATIC,62074,1,1,0,75400,90,5600,17
2015,PEUGEOT,508,DIESEL,AUTOMATIC,50217,8,0,0,70200,84,0,17
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,100869,3,0,0,75200,,0,17
2016,FORD,FOCUS,DIESEL,AUTOMATIC,29416,1,2,0,67800,88,0,17
2016,TOYOTA,COROLLA,PETROL,AUTOMATIC,8132,0,0,0,75000,97,0,17
2015,FORD,FOCUS,DIESEL,MANUAL,54824,0,0,0,72500,85,0,17
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,52616,0,1,0,76700,77,693,17
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,111904,2,0,0,76100,77,1370,17
2014,OPEL,INSIGNIA,DIESEL,AUTOMATIC,54108,0,0,0,79000,96,0,17
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,99765,3,0,0,75500,77,0,17
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,10041,0,1,0,77600,81,0,17
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,57153,0,0,0,76300,77,1560,17
2016,VOLKSWAGEN,GOLF,DIESEL,MANUAL,35632,0,0,0,75000,,0,17
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,81230,5,2,0,81000,103,4651,17
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,35310,3,0,0,73800,100,0,17
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,8723,0,0,0,79500,81,0,17
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,5601,0,0,0,79500,81,0,17
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,9300,0,0,1,79500,81,0,17
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,32800,2,0,0,74100,100,0,17
2015,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,90227,0,0,0,81500,77,0,17
2015,VOLKSWAGEN,GOLF,DIESEL,AUTOMATIC,46149,0,1,0,79900,77,0,17
2015,PEUGEOT,508,DIESEL,AUTOMATIC,24746,2,0,0,80500,88,0,17
2015,PEUGEOT,508,DIESEL,AUTOMATIC,23626,0,0,0,82600,88,0,17
2015,PEUGEOT,508,DIESEL,AUTOMATIC,28127,0,0,0,82500,88,0,17
2015,PEUGEOT,508,DIESEL,AUTOMATIC,23417,0,0,0,82500,88,0,17
2015,PEUGEOT,508,DIESEL,AUTOMATIC,21472,0,0,0,82500,88,0,17
2010,AUDI,A4,DIESEL,AUTOMATIC,208633,0,0,0,84000,125,0,17
2013,MINI,COUNTRYMAN,PETROL,AUTOMATIC,70055,0,0,0,85100,135,2035,17
2015,FORD,MONDEO,PETROL,AUTOMATIC,49590,3,0,0,82000,118,0,17
2015,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,98707,1,2,0,87600,88,15999,17
2015,OPEL,INSIGNIA,DIESEL,AUTOMATIC,38968,1,0,1,87100,100,0,17
2014,VOLVO,S60,DIESEL,AUTOMATIC,47513,2,0,0,86700,84,0,17
2015,MINI,COOPER,DIESEL,AUTOMATIC,27493,1,0,0,91600,85,0,17
2009,BMW,5_Serisi,DIESEL,AUTOMATIC,150615,5,0,0,90100,130,550,17
2015,AUDI,A3,DIESEL,AUTOMATIC,49516,3,0,0,91100,81,0,17
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,14990,3,0,0,97900,96,0,17
2013,MERCEDES_BENZ,C_SERISI,PETROL,AUTOMATIC,88878,4,0,0,99200,115,6566,17
2015,VOLKSWAGEN,PASSAT,DIESEL,MANUAL,47527,0,0,1,108600,88,0,17
2014,BMW,X1,PETROL,AUTOMATIC,70144,0,0,0,105900,105,0,17
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,13792,2,0,0,107300,96,825,17
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,26446,2,0,0,107300,130,0,17
2015,AUDI,A3,DIESEL,AUTOMATIC,40214,0,0,0,104100,81,1523,17
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,71927,0,0,1,106500,103,0,17
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,122162,0,1,0,106000,110,3063,17
2015,AUDI,A3,DIESEL,AUTOMATIC,78308,2,0,0,110000,81,760,17
2014,AUDI,A4,DIESEL,AUTOMATIC,51724,2,1,0,120700,130,10670,17
2014,MERCEDES_BENZ,CLA_SERISI,DIESEL,AUTOMATIC,76301,2,2,0,123800,80,11385,17
2015,BMW,3_Serisi,PETROL,AUTOMATIC,26794,3,0,0,130100,125,0,17
2014,MERCEDES_BENZ,CLA_SERISI,DIESEL,AUTOMATIC,69984,1,0,0,128800,80,0,17
2012,BMW,3_Serisi,DIESEL,AUTOMATIC,23931,0,0,0,141000,135,0,17
2014,BMW,3_Serisi,DIESEL,AUTOMATIC,95751,1,0,0,134600,135,0,17
2015,MERCEDES_BENZ,CLA_SERISI,DIESEL,AUTOMATIC,65792,1,0,0,138000,80,1533,17
2015,BMW,3_Serisi,PETROL,AUTOMATIC,25920,0,0,0,141600,125,0,17
2015,BMW,5_Serisi,PETROL,AUTOMATIC,37000,1,1,0,148000,125,11913,17
2015,BMW,5_Serisi,PETROL,AUTOMATIC,21700,0,1,0,153100,125,0,17
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,16065,0,1,0,180000,100,2147,17
2013,BMW,5_Serisi,DIESEL,AUTOMATIC,165977,1,0,0,177200,160,0,17
2014,BMW,5_Serisi,DIESEL,AUTOMATIC,95150,0,1,0,179900,140,6831,17
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,7461,0,0,0,194100,100,0,17
2015,BMW,5_Serisi,DIESEL,AUTOMATIC,42513,0,1,0,266500,160,0,17
2014,LAND ROVER,DISCOVERY,DIESEL,AUTOMATIC,115087,1,2,0,309500,188,0,17
2015,FIAT,LINEA,DIESEL,MANUAL,71139,3,3,0,33700,70,18815,17
2015,FORD,TRANSIT,DIESEL,MANUAL,36969,0,0,0,56500,114,0,17
2012,ISUZU,D_MAX,DIESEL,MANUAL,212276,2,1,0,32000,100,0,17
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,8871,0,0,0,69700,100,0,17
2011,OPEL,CORSA,PETROL,AUTOMATIC,82079,3,1,0,38100,63,0,17
2016,OPEL,CORSA,PETROL,AUTOMATIC,11472,0,0,0,54200,66,0,17
2013,OPEL,INSIGNIA,PETROL,AUTOMATIC,55332,0,1,0,57500,125,0,17
2004,PEUGEOT,307,PETROL,AUTOMATIC,216305,2,4,0,24500,,0,17
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,163534,2,1,0,41200,81,0,17
2014,SKODA,SUPERB,DIESEL,AUTOMATIC,105375,0,1,0,82000,77,0,17
2014,VOLKSWAGEN,POLO,DIESEL,MANUAL,82104,2,1,0,40800,55,0,17
2014,CITROEN,C4,DIESEL,MANUAL,47853,0,0,0,50100,68,0,17
2013,FIAT,500L,DIESEL,MANUAL,64346,3,0,1,53900,77,0,17
2004,FORD,CONNECT,DIESEL,MANUAL,201316,0,1,0,14100,55,0,17
2014,FORD,CONNECT,DIESEL,MANUAL,36713,3,1,0,40600,70,0,17
2012,FORD,TRANSIT,DIESEL,MANUAL,133141,1,1,0,36600,92,0,17
2012,FORD,TRANSIT,DIESEL,MANUAL,152853,0,0,0,41800,114,0,17
2011,MAZDA,BT_50,DIESEL,AUTOMATIC,140226,2,0,0,44000,115,0,17
2005,MINI,COOPER,PETROL,AUTOMATIC,116280,7,0,1,37500,170,0,17
2010,NISSAN,QASHQAI,DIESEL,MANUAL,157034,1,0,0,52500,78,0,17
2013,OPEL,CORSA,DIESEL,MANUAL,138164,7,0,0,29500,55,0,17
2015,OPEL,CORSA,PETROL,AUTOMATIC,28804,0,0,0,48900,66,0,17
2015,OPEL,CORSA,PETROL,AUTOMATIC,18250,0,0,0,52500,66,0,17
2014,PEUGEOT,208,PETROL,AUTOMATIC,83750,2,4,1,34500,60,0,17
2008,PEUGEOT,PARTNER,DIESEL,MANUAL,191755,3,2,1,17500,52,0,17
2012,RENAULT,FLUENCE,DIESEL,MANUAL,196020,7,1,0,31900,66,0,17
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,52336,2,0,0,51600,81,0,17
2012,RENAULT,SYMBOL,DIESEL,MANUAL,176118,2,0,0,27100,47,0,17
2015,RENAULT,SYMBOL,DIESEL,MANUAL,92398,0,0,0,37700,55,0,17
2013,SEAT,IBIZA,PETROL,MANUAL,88289,1,0,0,30000,63,0,17
2015,SKODA,OCTAVIA,DIESEL,AUTOMATIC,25751,0,0,0,79700,81,0,17
2005,VOLKSWAGEN,PASSAT,PETROL,MANUAL,225808,0,0,0,31500,84,0,17
2009,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,186976,0,0,0,54100,103,0,17
2015,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,44857,4,0,0,107700,88,0,17
2013,FORD,TRANSIT,DIESEL,MANUAL,174232,1,0,0,38100,,0,17
2015,RENAULT,SYMBOL,DIESEL,MANUAL,75556,0,0,0,38600,,0,17
2011,FORD,TRANSIT,DIESEL,MANUAL,82934,0,1,0,49600,147,0,17
2015,RENAULT,LATITUDE,DIESEL,AUTOMATIC,45500,0,0,0,78000,81,0,17
2015,SKODA,OCTAVIA,DIESEL,AUTOMATIC,80808,0,0,0,70000,77,1264,17
2015,SKODA,OCTAVIA,DIESEL,AUTOMATIC,73144,0,0,1,70000,77,1302,17
2015,VOLKSWAGEN,PASSAT,DIESEL,MANUAL,12527,0,0,0,95500,88,0,17
2016,CITROEN,C4_PICASSO,DIESEL,AUTOMATIC,16439,1,0,1,97600,88,0,17
2015,FORD,MONDEO,PETROL,AUTOMATIC,34722,0,0,0,84200,118,0,17
2008,HYUNDAI,ACCENT_ERA,PETROL,MANUAL,245752,0,0,0,19800,71,9812,17
2012,MERCEDES_BENZ,C_SERISI,PETROL,AUTOMATIC,85019,4,1,0,89100,,8613,17
2016,MERCEDES_BENZ,GLA_SERISI,PETROL,AUTOMATIC,9091,0,0,0,149200,115,0,17
2015,VOLVO,XC60,DIESEL,AUTOMATIC,28867,2,2,0,136200,140,0,17
2015,VOLVO,XC60,DIESEL,AUTOMATIC,11620,0,0,0,157500,140,0,17
2003,RENAULT,KANGOO,DIESEL,MANUAL,179132,0,0,0,14500,47,0,18
2008,RENAULT,KANGOO,DIESEL,MANUAL,190059,3,3,0,18500,47,5351,18
2004,PEUGEOT,206,PETROL,MANUAL,182305,5,2,0,19900,90,5044,18
2006,FIAT,PUNTO,PETROL,MANUAL,152877,1,2,0,21600,77,4930,18
2009,RENAULT,CLIO,PETROL,MANUAL,110609,4,1,0,24400,75,3954,18
2005,FORD,FIESTA,DIESEL,MANUAL,237320,1,0,0,20900,,1412,18
2004,FORD,FIESTA,DIESEL,AUTOMATIC,161545,3,1,0,25300,80,5257,18
2000,VOLKSWAGEN,GOLF,PETROL,MANUAL,127960,0,0,0,24800,,0,18
2005,RENAULT,CLIO,DIESEL,MANUAL,225000,0,0,0,18600,80,315,18
2003,FORD,TRANSIT,DIESEL,MANUAL,144840,3,0,0,24000,88,0,18
2013,FIAT,DOBLO,DIESEL,MANUAL,114198,1,4,0,26100,66,6172,18
2011,RENAULT,CLIO,PETROL,MANUAL,90448,1,3,0,25000,55,2271,18
2010,RENAULT,KANGOO,DIESEL,MANUAL,179619,5,1,0,28200,,5614,18
2013,FIAT,DOBLO,DIESEL,MANUAL,147967,0,1,0,27500,66,1480,18
2013,FIAT,DOBLO,DIESEL,MANUAL,141132,0,0,0,27500,66,0,18
2012,FIAT,FIORINO,DIESEL,MANUAL,145191,0,0,0,30200,55,0,18
2012,RENAULT,KANGOO,DIESEL,MANUAL,197497,1,2,0,27000,85,1921,18
2012,RENAULT,FLUENCE,DIESEL,AUTOMATIC,209841,8,1,0,32800,81,9099,18
2013,RENAULT,SYMBOL,DIESEL,MANUAL,132771,3,0,0,31000,55,5177,18
2012,FORD,FIESTA,PETROL,AUTOMATIC,147437,2,2,0,30800,71,2108,18
2012,RENAULT,CLIO_III,DIESEL,MANUAL,133492,1,3,0,33400,55,7542,18
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,175258,1,2,0,33800,55,13252,18
2014,RENAULT,SYMBOL,DIESEL,MANUAL,154961,2,0,0,33500,55,1984,18
2013,RENAULT,SYMBOL,DIESEL,MANUAL,70168,4,0,1,31900,55,2704,18
2015,RENAULT,SYMBOL,DIESEL,MANUAL,48958,7,1,0,35100,55,7408,18
2013,FIAT,LINEA,DIESEL,MANUAL,119454,0,0,0,34400,70,122,18
