Yil,Marka,Model,Yakit,Sanziman,Km,Boya,Degisen,Kaput_Tavan,Fiyat,beygir,Tramer,Hafta
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,48661,8,0,0,796000,77.0,6527,11
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,68247,0,0,0,758000,77.0,0,11
2016,SKODA,OCTAVIA,DIESEL,AUTOMATIC,17855,3,1,0,791000,81.0,483,11
2013,MERCEDES_BENZ,C_SERISI,BENZIN,AUTOMATIC,120731,4,0,0,872000,115.0,0,11
2013,AUDI,A4,DIESEL,AUTOMATIC,123765,2,2,0,906000,130.0,18857,11
2015,MINI,COOPER,DIESEL,AUTOMATIC,18285,5,0,0,910000,85.0,2788,11
2013,BMW,3_Serisi,BENZIN,AUTOMATIC,43633,1,0,1,930000,100.0,0,11
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,17446,4,0,0,885000,96.0,3110,11
2015,VOLVO,S60,DIESEL,AUTOMATIC,30816,6,0,0,861000,84.0,0,11
2011,MERCEDES_BENZ,C_SERISI,BENZIN,AUTOMATIC,77764,0,0,1,911000,115.0,0,11
2016,OPEL,INSIGNIA,DIESEL,AUTOMATIC,18573,0,0,0,975000,100.0,0,11
2013,AUDI,A4,DIESEL,AUTOMATIC,119835,3,0,0,985000,130.0,900,11
2014,BMW,3_Serisi,BENZIN,AUTOMATIC,16989,1,2,0,1021000,125.0,26603,11
2015,BMW,2_Serisi,BENZIN,AUTOMATIC,28672,0,0,1,965000,100.0,0,11
2015,BMW,1_Serisi,DIESEL,AUTOMATIC,40320,0,0,0,1100000,85.0,0,11
2015,MINI,COOPER,BENZIN,AUTOMATIC,32976,0,0,0,1062000,140.0,0,11
2015,BMW,X1,BENZIN,AUTOMATIC,36934,3,0,0,1062000,105.0,0,11
2016,BMW,1_Serisi,DIESEL,AUTOMATIC,9309,0,0,0,1141000,85.0,0,11
2015,BMW,3_Serisi,BENZIN,AUTOMATIC,25998,1,1,0,1122000,125.0,8408,11
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,72844,0,0,0,1080000,110.0,0,11
2015,BMW,3_Serisi,BENZIN,AUTOMATIC,35207,2,0,1,1180000,125.0,4249,11
2015,NISSAN,X_TRAIL,DIESEL,AUTOMATIC,37029,0,0,0,1225000,96.0,0,11
2013,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,45816,5,0,0,1250000,150.0,7222,11
2015,BMW,3_Serisi,BENZIN,AUTOMATIC,40154,0,0,1,1302000,125.0,0,11
2014,BMW,3_Serisi,DIESEL,AUTOMATIC,87674,0,0,1,1280000,135.0,0,11
2015,BMW,5_Serisi,BENZIN,AUTOMATIC,59430,0,0,0,1513000,125.0,0,11
2016,MERCEDES_BENZ,GLA_SERISI,DIESEL,AUTOMATIC,19079,0,0,0,1592000,80.0,0,11
2015,BMW,X3,BENZIN,AUTOMATIC,19408,1,1,0,1600000,125.0,8493,11
2016,BMW,5_Serisi,BENZIN,AUTOMATIC,12971,5,0,1,1600000,125.0,0,11
2014,AUDI,A6,DIESEL,AUTOMATIC,172912,1,0,0,1690000,140.0,0,11
2014,AUDI,A6,DIESEL,AUTOMATIC,144373,3,0,0,1690000,140.0,0,11
2015,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,26621,0,0,0,1700000,100.0,0,11
2015,BMW,X3,BENZIN,AUTOMATIC,3481,0,0,0,1701000,170.0,0,11
2016,BMW,X3,BENZIN,AUTOMATIC,26965,0,0,0,1823000,125.0,0,11
2015,BMW,5_Serisi,DIESEL,AUTOMATIC,15855,1,0,0,2240000,218.0,0,11
2015,BMW,5_Serisi,DIESEL,AUTOMATIC,8375,0,0,0,2275000,190.0,0,11
2013,MERCEDES_BENZ,ML,DIESEL,AUTOMATIC,82644,0,0,0,2897000,190.0,0,11
2014,BMW,X5,DIESEL,AUTOMATIC,74958,1,0,0,2900000,160.0,0,11
2015,BMW,X5,DIESEL,AUTOMATIC,30469,1,1,0,3085000,160.0,0,11
2015,BMW,X5,DIESEL,AUTOMATIC,20487,4,0,0,3258000,78.39803988995874,6879,11
2013,FIAT,LINEA,DIESEL,MANUAL,69580,1,1,0,400000,77.0,0,11
2012,FORD,CONNECT,DIESEL,MANUAL,90712,1,2,0,271000,66.0,5827,11
2014,FORD,TOURNEO,DIESEL,MANUAL,31413,4,1,0,390000,70.0,4071,11
2012,FORD,TRANSIT,DIESEL,MANUAL,141721,1,0,0,385000,114.0,370,11
2012,FORD,TRANSIT,DIESEL,MANUAL,88844,0,0,0,431000,114.0,0,11
2008,MITSUBISHI,COLT,BENZIN,AUTOMATIC,190631,0,0,0,212000,78.39803988995874,2368,11
2004,PEUGEOT,307,BENZIN,AUTOMATIC,215707,0,0,1,219000,78.39803988995874,8051,11
2012,PEUGEOT,RCZ,BENZIN,AUTOMATIC,55434,1,2,0,598000,115.0,8505,11
2013,RENAULT,CLIO_III,DIESEL,MANUAL,148838,0,1,1,342000,55.0,1590,11
2013,RENAULT,KANGOO,DIESEL,MANUAL,114938,1,1,0,272000,78.39803988995874,4723,11
2013,VOLKSWAGEN,JETTA,DIESEL,MANUAL,117790,4,3,0,568000,77.0,6449,11
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,105956,6,1,0,771000,77.0,1941,11
2012,VOLKSWAGEN,POLO,DIESEL,AUTOMATIC,47964,1,0,0,510000,66.0,400,11
2012,CHEVROLET,AVEO,BENZIN,MANUAL,117333,2,0,0,231000,62.0,0,11
2009,CHEVROLET,CAPTIVA,DIESEL,AUTOMATIC,210547,3,2,0,350000,110.0,0,11
2012,CITROEN,BERLINGO,DIESEL,MANUAL,56209,1,0,0,284000,66.0,0,11
2002,FIAT,DOBLO,DIESEL,MANUAL,50898,5,4,0,67000,78.39803988995874,0,11
2015,FIAT,DOBLO,DIESEL,MANUAL,32298,0,0,0,303000,66.0,0,11
2011,FIAT,FIORINO,DIESEL,MANUAL,196885,0,0,0,189000,55.0,0,11
2015,FORD,FOCUS,DIESEL,MANUAL,35863,1,1,0,571000,70.0,0,11
2013,FORD,TRANSIT,DIESEL,MANUAL,59582,0,0,1,220000,66.0,0,11
2013,FORD,TRANSIT,DIESEL,MANUAL,125676,0,3,0,420000,114.0,0,11
2013,FORD,TRANSIT_CUSTOM,DIESEL,MANUAL,40357,0,0,0,418000,74.0,0,11
2009,HYUNDAI,H_100,DIESEL,MANUAL,245517,1,0,1,256000,69.0,0,11
2013,HYUNDAI,H_100,DIESEL,MANUAL,36812,1,1,1,400000,96.0,0,11
2008,HYUNDAI,SONATA,DIESEL,AUTOMATIC,158893,0,0,0,285000,102.0,0,11
2015,IVECO,DAILY,DIESEL,MANUAL,1689,0,0,0,741000,107.0,0,11
2008,MITSUBISHI,COLT,BENZIN,AUTOMATIC,190631,0,0,0,212000,78.39803988995874,0,11
2013,NISSAN,NOTE,DIESEL,MANUAL,47350,4,0,0,340000,66.0,0,11
2011,OPEL,INSIGNIA,DIESEL,AUTOMATIC,134590,6,0,0,451000,96.0,0,11
2013,RENAULT,CLIO_III,DIESEL,MANUAL,60729,2,2,0,368000,55.0,0,11
2015,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,41086,1,0,0,666000,81.0,0,11
2013,VOLKSWAGEN,GOLF,DIESEL,MANUAL,161833,4,0,0,493000,66.0,0,11
2014,VOLKSWAGEN,GOLF,DIESEL,AUTOMATIC,89440,1,0,0,711000,77.0,0,11
2013,VOLKSWAGEN,JETTA,DIESEL,MANUAL,117790,5,1,1,550000,77.0,0,11
2013,VOLKSWAGEN,GOLF,BENZIN,AUTOMATIC,75205,0,0,0,697000,78.39803988995874,0,11
2012,FORD,C_MAX,DIESEL,MANUAL,123714,1,0,0,548000,78.39803988995874,1373,11
2016,FORD,FOCUS,DIESEL,MANUAL,28371,0,0,0,669000,70.0,9224,11
2011,FORD,RANGER,DIESEL,MANUAL,139874,2,0,0,310000,105.0,3315,11
2015,FORD,TOURNEO,DIESEL,MANUAL,58348,2,0,0,501000,70.0,0,11
2016,FORD,TOURNEO,DIESEL,MANUAL,51233,0,0,0,526000,70.0,0,11
2009,HONDA,CIVIC,BENZIN,AUTOMATIC,172738,0,0,0,318000,70.0,1524,11
2016,NISSAN,JUKE,BENZIN,AUTOMATIC,33777,0,0,0,639000,86.0,0,11
2013,RENAULT,KANGOO,DIESEL,MANUAL,92810,1,1,0,278000,78.39803988995874,2253,11
2006,VOLKSWAGEN,TOUAREG,BENZIN,AUTOMATIC,25662,0,0,0,1510000,450.0,0,11
2016,AUDI,A4,BENZIN,AUTOMATIC,29755,0,0,0,1270000,110.0,0,11
2009,BMW,3_Serisi,BENZIN,AUTOMATIC,77669,4,2,0,713000,139.0,41657,11
2013,JEEP,GRAND_CHEROKEE,DIESEL,AUTOMATIC,66089,7,3,0,2260000,184.0,46996,11
2010,PORSCHE,CAYENNE,BENZIN,AUTOMATIC,25631,0,0,0,2460000,368.0,0,11
2009,FORD,RANGER,DIESEL,AUTOMATIC,68632,0,0,0,397000,105.0,0,11
2014,FORD,TRANSIT,DIESEL,MANUAL,96125,2,2,0,396000,70.0,0,11
2000,OPEL,ASTRA,BENZIN,MANUAL,203800,7,2,0,170000,100.0,0,11
2011,FIAT,FIORINO,DIESEL,MANUAL,141871,4,1,0,175000,55.0,6734,12
2011,FIAT,FIORINO,DIESEL,MANUAL,93232,4,2,0,172000,55.0,6794,12
2011,FIAT,FIORINO,DIESEL,MANUAL,120299,5,2,0,178000,55.0,6768,12
2011,FIAT,FIORINO,DIESEL,MANUAL,124581,2,1,0,175000,55.0,2673,12
2011,FIAT,FIORINO,DIESEL,MANUAL,132099,2,0,1,181000,55.0,2780,12
2011,FIAT,FIORINO,DIESEL,MANUAL,140400,1,1,1,173000,55.0,2814,12
2011,FIAT,FIORINO,DIESEL,MANUAL,150144,3,0,0,174000,55.0,1921,12
2011,FIAT,FIORINO,DIESEL,MANUAL,143926,1,1,0,172000,55.0,1953,12
2011,FIAT,FIORINO,DIESEL,MANUAL,115094,2,1,0,163000,55.0,2583,12
2011,FIAT,FIORINO,DIESEL,MANUAL,100110,2,0,0,182000,55.0,1389,12
2011,FIAT,FIORINO,DIESEL,MANUAL,125231,0,0,0,182000,55.0,457,12
2011,FIAT,FIORINO,DIESEL,MANUAL,110275,1,0,0,181000,55.0,738,12
2007,FIAT,ALBEA,BENZIN,MANUAL,205251,0,0,0,168000,56.0,6424,12
2011,FIAT,FIORINO,DIESEL,MANUAL,77874,1,1,0,199000,55.0,2087,12
2013,FIAT,FIORINO,DIESEL,MANUAL,87925,0,2,0,222000,55.0,4586,12
2011,RENAULT,SYMBOL,DIESEL,MANUAL,146004,1,1,0,230000,47.0,6700,12
2008,HYUNDAI,ACCENT_ERA,DIESEL,MANUAL,234000,4,1,0,223000,110.0,837,12
2007,CITROEN,C3,DIESEL,MANUAL,168191,4,0,0,226000,51.0,3358,12
2003,CITROEN,C3,DIESEL,MANUAL,235054,0,0,0,183000,55.0,252,12
2010,HYUNDAI,ACCENT_ERA,DIESEL,MANUAL,131006,1,5,0,230000,81.0,1887,12
2009,RENAULT,CLIO_III,DIESEL,MANUAL,249235,0,1,0,201000,65.0,2170,12
2008,FIAT,LINEA,DIESEL,AUTOMATIC,235026,4,0,0,236000,66.0,0,12
2008,HYUNDAI,MATRIX,BENZIN,MANUAL,110252,1,0,0,248000,103.0,756,12
2005,FORD,MONDEO,BENZIN,AUTOMATIC,147646,7,1,0,219000,145.0,5246,12
2012,FIAT,DOBLO,DIESEL,MANUAL,188000,4,3,0,217000,75.0,2232,12
2006,HYUNDAI,GETZ,BENZIN,AUTOMATIC,122075,0,0,0,235000,97.0,2924,12
2004,RENAULT,CLIO,BENZIN,AUTOMATIC,49400,0,0,0,267000,73.0,0,12
2013,FIAT,LINEA,DIESEL,MANUAL,200412,7,2,1,262000,70.0,6486,12
2011,FIAT,DOBLO,DIESEL,MANUAL,180768,0,0,0,223000,77.0,0,12
2012,RENAULT,SYMBOL,DIESEL,MANUAL,160696,1,0,1,272000,47.0,2025,12
2008,FIAT,GRANDE_PUNTO,BENZIN,MANUAL,148333,1,0,0,257000,78.39803988995874,2500,12
2008,RENAULT,CLIO,DIESEL,MANUAL,146385,3,1,0,255000,78.39803988995874,3587,12
2006,RENAULT,MEGANE_II,DIESEL,MANUAL,213297,0,0,0,234000,58.0,0,12
2007,FIAT,GRANDE_PUNTO,BENZIN,AUTOMATIC,159411,0,0,0,256000,56.0,3123,12
2012,FIAT,LINEA,DIESEL,MANUAL,132717,0,6,0,265000,70.0,7626,12
2008,RENAULT,MEGANE_II,DIESEL,MANUAL,173659,0,0,0,206000,59.0,0,12
2013,RENAULT,SYMBOL,DIESEL,MANUAL,197264,4,2,0,280000,55.0,1042,12
2010,CHEVROLET,CRUZE,BENZIN,MANUAL,150176,7,1,0,278000,83.0,3353,12
2013,HYUNDAI,I20,DIESEL,MANUAL,134900,4,4,1,275000,90.0,5423,12
2012,RENAULT,KANGOO,DIESEL,MANUAL,232684,4,1,0,259000,63.0,3675,12
2012,RENAULT,KANGOO,DIESEL,MANUAL,232684,4,1,0,250000,63.0,3675,12
2000,VOLKSWAGEN,BORA,DIESEL,AUTOMATIC,225738,0,0,0,200000,66.0,0,12
2012,RENAULT,CLIO,DIESEL,MANUAL,191264,1,2,0,292000,55.0,6687,12
2009,RENAULT,MEGANE_II,DIESEL,MANUAL,241518,0,0,0,250000,60.0,4362,12
2009,HONDA,CITY,BENZIN,AUTOMATIC,166809,0,0,0,282000,100.0,5731,12
2004,OPEL,MERIVA,BENZIN,AUTOMATIC,116850,1,1,0,277000,100.0,5664,12
2013,FIAT,LINEA,DIESEL,MANUAL,143910,6,4,0,277000,70.0,0,12
2013,RENAULT,CLIO,DIESEL,MANUAL,210595,5,2,0,288000,55.0,6379,12
2005,FORD,FOCUS_C_MAX,DIESEL,MANUAL,152933,0,0,0,270000,78.39803988995874,9904,12
2006,OPEL,ASTRA,DIESEL,MANUAL,167128,5,2,0,276000,66.0,3343,12
2013,FIAT,LINEA,DIESEL,MANUAL,161543,3,1,0,311000,70.0,3494,12
2013,FIAT,LINEA,DIESEL,MANUAL,168953,4,1,0,306000,70.0,2308,12
2013,RENAULT,SYMBOL,DIESEL,MANUAL,82814,6,1,0,301000,55.0,4993,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,180816,5,4,0,336000,66.0,11637,12
2013,RENAULT,CLIO,DIESEL,MANUAL,76921,7,3,1,327000,55.0,9098,12
2013,FIAT,LINEA,DIESEL,MANUAL,156583,4,0,0,316000,70.0,4574,12
2013,RENAULT,CLIO,DIESEL,MANUAL,187524,4,0,1,303000,55.0,5394,12
2013,FIAT,LINEA,DIESEL,MANUAL,189702,3,0,0,303000,70.0,400,12
2013,FIAT,LINEA,DIESEL,MANUAL,179715,3,0,0,310000,78.39803988995874,346,12
2012,RENAULT,CLIO,DIESEL,MANUAL,195003,0,1,0,304000,55.0,0,12
2010,OPEL,CORSA,DIESEL,MANUAL,122475,2,0,0,301000,55.0,0,12
2013,RENAULT,SYMBOL,DIESEL,MANUAL,138598,5,0,0,300000,78.39803988995874,0,12
2012,RENAULT,CLIO,DIESEL,MANUAL,195425,2,0,0,300000,55.0,775,12
2012,HYUNDAI,I20,DIESEL,MANUAL,142085,0,2,0,297000,66.0,1318,12
2013,RENAULT,CLIO,DIESEL,MANUAL,196364,1,0,0,311000,55.0,7046,12
2012,RENAULT,CLIO,DIESEL,MANUAL,116599,4,1,0,302000,75.0,0,12
2013,RENAULT,SYMBOL,DIESEL,MANUAL,92691,4,1,0,299000,55.0,2659,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,99925,8,1,0,342000,55.0,5350,12
2013,FIAT,LINEA,DIESEL,MANUAL,164069,1,1,0,318000,70.0,1775,12
2013,FIAT,LINEA,DIESEL,MANUAL,164069,1,1,0,318000,70.0,1775,12
2013,RENAULT,CLIO,DIESEL,MANUAL,189218,5,0,0,313000,55.0,2045,12
2013,RENAULT,SYMBOL,DIESEL,MANUAL,148450,3,0,0,310000,55.0,0,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,85221,1,1,0,330000,66.0,8646,12
2013,HYUNDAI,I20,DIESEL,MANUAL,153079,1,1,0,316000,66.0,1245,12
2013,FIAT,LINEA,DIESEL,MANUAL,175484,0,0,0,307000,70.0,0,12
2013,RENAULT,CLIO,DIESEL,MANUAL,204369,3,1,0,301000,55.0,0,12
2013,DACIA,LODGY,DIESEL,MANUAL,93991,0,4,0,331000,66.0,10058,12
2013,RENAULT,CLIO,DIESEL,MANUAL,192736,1,0,1,319000,55.0,4002,12
2013,RENAULT,CLIO,DIESEL,MANUAL,145959,3,2,0,335000,55.0,0,12
2013,FIAT,LINEA,DIESEL,MANUAL,102251,5,2,0,329000,70.0,2986,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,177889,0,0,0,318000,55.0,0,12
2013,FIAT,LINEA,DIESEL,MANUAL,54508,3,2,1,315000,70.0,6425,12
2011,RENAULT,MEGANE,DIESEL,AUTOMATIC,199249,5,2,0,309000,63.0,5654,12
2012,RENAULT,CLIO,DIESEL,MANUAL,123008,0,1,0,300000,75.0,1226,12
2013,FIAT,LINEA,DIESEL,MANUAL,169898,0,0,0,318000,70.0,0,12
2012,FIAT,DOBLO,DIESEL,MANUAL,105835,0,1,0,306000,66.0,994,12
2012,FIAT,DOBLO,DIESEL,MANUAL,113006,1,0,0,306000,66.0,0,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,101976,5,0,0,321000,66.0,2518,12
2013,RENAULT,CLIO,DIESEL,MANUAL,207009,1,0,0,313000,55.0,1489,12
2013,RENAULT,CLIO,DIESEL,MANUAL,208600,2,0,0,312000,55.0,0,12
2013,RENAULT,KANGOO,DIESEL,MANUAL,143707,3,2,0,268000,66.0,0,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,179953,2,0,0,335000,55.0,0,12
2013,DACIA,LODGY,DIESEL,MANUAL,158281,2,2,1,330000,66.0,7895,12
2013,FIAT,FIORINO,DIESEL,MANUAL,186349,2,0,0,326000,55.0,458,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,122377,4,0,0,325000,55.0,0,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,95637,7,0,0,314000,55.0,0,12
2013,RENAULT,CLIO,DIESEL,MANUAL,221459,0,0,0,308000,55.0,0,12
2013,FIAT,LINEA,DIESEL,MANUAL,131190,1,0,1,305000,70.0,0,12
2013,FIAT,LINEA,DIESEL,MANUAL,149001,0,0,1,313000,70.0,0,12
2013,FIAT,LINEA,DIESEL,MANUAL,147703,0,0,1,310000,70.0,0,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,143894,6,2,0,343000,66.0,13766,12
2013,RENAULT,CLIO,DIESEL,MANUAL,183103,0,0,0,335000,55.0,0,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,121283,2,0,1,334000,55.0,280,12
2013,RENAULT,CLIO,DIESEL,MANUAL,162788,0,1,0,333000,55.0,1194,12
2013,RENAULT,CLIO,DIESEL,MANUAL,184603,0,0,0,332000,55.0,0,12
2013,OPEL,CORSA,DIESEL,MANUAL,72447,4,1,0,330000,55.0,3672,12
2013,FIAT,LINEA,DIESEL,MANUAL,112958,0,1,0,326000,70.0,1989,12
2013,FIAT,LINEA,DIESEL,MANUAL,134845,0,0,0,313000,70.0,0,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,213998,2,0,0,346000,66.0,11383,12
2014,FIAT,LINEA,DIESEL,MANUAL,48413,2,1,0,343000,70.0,9356,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,90033,0,3,1,340000,55.0,0,12
2013,RENAULT,CLIO,DIESEL,MANUAL,164408,0,1,0,335000,55.0,3640,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,92980,1,3,0,335000,55.0,10890,12
2012,VOLKSWAGEN,POLO,DIESEL,MANUAL,117892,3,2,0,333000,78.39803988995874,7703,12
2012,RENAULT,FLUENCE,DIESEL,AUTOMATIC,177116,7,1,0,331000,81.0,3372,12
2014,PEUGEOT,301,DIESEL,MANUAL,54450,0,2,1,350000,68.0,10028,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,174495,2,1,1,349000,66.0,11162,12
2014,OPEL,CORSA,DIESEL,MANUAL,38276,3,4,0,344000,55.0,9873,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,125435,0,0,0,337000,55.0,353,12
2013,FIAT,FIORINO,DIESEL,MANUAL,118666,1,1,0,345000,55.0,323,12
2010,OPEL,ASTRA,BENZIN,MANUAL,98637,2,2,0,343000,85.0,6449,12
2013,OPEL,CORSA,DIESEL,MANUAL,83701,4,0,1,343000,55.0,2979,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,84948,1,0,0,341000,55.0,1470,12
2013,HYUNDAI,I20,DIESEL,MANUAL,80411,1,0,0,338000,78.39803988995874,0,12
2013,RENAULT,CLIO,DIESEL,MANUAL,85742,2,0,0,376000,55.0,2751,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,59965,2,1,0,356000,55.0,6407,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,137289,3,2,0,351000,66.0,13322,12
2013,FORD,FIESTA,DIESEL,MANUAL,109619,8,0,0,348000,55.0,4589,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,83001,2,0,1,337000,55.0,1048,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,44043,3,2,0,355000,66.0,6749,12
2013,OPEL,CORSA,DIESEL,MANUAL,139460,0,0,0,345000,55.0,444,12
2013,HYUNDAI,I20,DIESEL,MANUAL,90422,0,0,0,344000,66.0,0,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,112003,2,2,1,340000,55.0,5991,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,73454,1,6,0,331000,55.0,3370,12
2013,RENAULT,CLIO,DIESEL,MANUAL,95099,1,3,0,329000,55.0,5535,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,103621,5,1,0,350000,55.0,3998,12
2014,CITROEN,C_ELYSEE,DIESEL,MANUAL,141380,1,0,0,347000,68.0,0,12
2013,FIAT,LINEA,DIESEL,MANUAL,78404,0,0,0,347000,70.0,0,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,76714,0,0,0,347000,55.0,2711,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,104372,2,2,0,346000,55.0,5937,12
2015,PEUGEOT,301,DIESEL,MANUAL,77498,1,3,0,362000,68.0,9056,12
2014,FIAT,LINEA,DIESEL,MANUAL,65432,4,0,0,355000,70.0,1594,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,143828,0,0,1,351000,55.0,0,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,84686,0,0,0,345000,55.0,764,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,96938,1,4,0,331000,55.0,4538,12
2012,OPEL,CORSA,BENZIN,AUTOMATIC,84672,7,0,1,365000,74.0,1500,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,138394,1,0,1,361000,55.0,0,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,172180,4,0,0,353000,66.0,5627,12
2013,RENAULT,CLIO,DIESEL,MANUAL,149365,0,1,1,336000,55.0,2616,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,195818,5,1,0,335000,66.0,0,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,112058,1,0,1,355000,55.0,2086,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,47971,1,0,0,354000,55.0,255,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,130244,0,0,0,352000,55.0,0,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,72771,0,0,0,349000,55.0,0,12
2013,RENAULT,CLIO,DIESEL,MANUAL,124765,1,1,1,345000,55.0,1412,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,100464,0,0,0,361000,66.0,4545,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,90881,0,2,0,351000,55.0,4924,12
2013,HYUNDAI,ACCENT_BLUE,DIESEL,MANUAL,161604,1,2,1,390000,94.0,2956,12
2013,OPEL,CORSA,DIESEL,MANUAL,99507,0,0,0,352000,55.0,917,12
2014,RENAULT,SYMBOL,DIESEL,MANUAL,51792,0,0,0,349000,55.0,0,12
2013,FIAT,DOBLO,DIESEL,MANUAL,137639,0,0,0,342000,77.0,0,12
2013,RENAULT,SYMBOL,DIESEL,MANUAL,107570,0,0,0,339000,66.0,0,12
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,100674,3,1,0,386000,55.0,3624,12
2014,CITROEN,C_ELYSEE,DIESEL,MANUAL,93232,0,0,0,378000,68.0,0,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,36602,2,1,0,365000,66.0,2847,12
2014,FIAT,LINEA,DIESEL,MANUAL,91777,1,0,0,357000,70.0,1115,12
2014,FIAT,LINEA,DIESEL,MANUAL,106146,0,0,0,356000,70.0,0,12
2014,FIAT,LINEA,DIESEL,MANUAL,69584,1,0,0,352000,70.0,1452,12
2014,FIAT,LINEA,DIESEL,MANUAL,64162,1,0,1,351000,70.0,1504,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,109691,1,1,0,341000,55.0,5234,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,104396,3,0,0,331000,55.0,4289,12
2012,RENAULT,FLUENCE,DIESEL,AUTOMATIC,135725,7,0,2,401000,81.0,908,12
2012,HYUNDAI,ACCENT_BLUE,BENZIN,AUTOMATIC,110000,2,0,0,375000,108.0,0,12
2013,RENAULT,CLIO_III,DIESEL,MANUAL,108710,0,0,0,363000,55.0,0,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,226598,2,0,0,359000,66.0,967,12
2013,FORD,FIESTA,DIESEL,MANUAL,83849,1,2,0,352000,55.0,5047,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,73940,1,1,0,366000,66.0,1860,12
2014,FIAT,LINEA,DIESEL,MANUAL,79958,1,0,1,366000,70.0,640,12
2011,TOYOTA,AURIS,DIESEL,AUTOMATIC,187757,3,4,0,366000,66.0,7057,12
2012,RENAULT,CLIO,DIESEL,MANUAL,120591,0,0,0,375000,66.0,4423,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,95631,4,0,0,369000,66.0,12348,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,156950,0,1,0,368000,66.0,7450,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,79474,1,0,0,367000,66.0,3624,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,77464,2,0,0,366000,66.0,2041,12
2013,HYUNDAI,ACCENT_BLUE,DIESEL,MANUAL,186434,1,0,0,363000,94.0,0,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,103384,0,0,0,363000,66.0,478,12
2015,RENAULT,SYMBOL,DIESEL,MANUAL,37835,2,2,0,360000,66.0,1989,12
2009,HYUNDAI,SONATA,DIESEL,AUTOMATIC,207123,3,2,0,341000,150.0,0,12
2014,FIAT,FIORINO,DIESEL,MANUAL,90877,1,0,0,367000,55.0,2331,12
2013,RENAULT,CLIO,DIESEL,MANUAL,123395,1,0,0,357000,55.0,1722,12
2013,FORD,FIESTA,DIESEL,MANUAL,117672,1,0,0,375000,55.0,2373,12
2013,HYUNDAI,ACCENT_BLUE,DIESEL,MANUAL,168402,2,0,0,375000,94.0,1000,12
2013,RENAULT,FLUENCE,DIESEL,MANUAL,195220,1,0,0,371000,66.0,0,12
2014,FIAT,LINEA,DIESEL,MANUAL,61422,0,0,1,370000,70.0,294,12
